Index,A,B,C,D,Label,Rank
3306,False,False,False,False,False,0.044
3307,True,False,True,True,True,0.822
3308,True,False,True,False,False,0.589
3309,False,True,True,False,False,0.328
3310,True,False,True,True,True,0.875
3311,True,True,False,True,True,0.746
3312,False,True,False,False,False,0.082
3313,False,False,True,False,False,0.268
3314,False,False,False,False,False,0.163
3315,True,False,True,True,True,0.73
3316,True,False,True,False,False,0.474
3317,False,False,False,True,False,0.347
3318,True,False,False,False,False,0.167
3319,False,False,False,False,False,0.112
3320,True,False,True,True,True,0.72
3321,False,True,True,False,False,0.459
3322,False,False,True,False,False,0.389
3323,False,False,False,False,False,0.221
3324,True,True,True,True,True,0.983
3325,False,False,False,True,False,0.415
3326,False,False,True,False,False,0.272
3327,True,False,True,True,True,0.716
3328,True,False,True,True,True,0.7
3329,True,True,True,True,True,0.761
3330,True,True,True,True,True,0.751
3331,False,False,True,True,True,0.612
3332,False,True,True,False,False,0.303
3333,False,False,True,False,False,0.407
3334,False,False,False,False,False,0.089
3335,False,False,False,False,False,0.062
3336,True,True,True,True,True,0.796
3337,False,True,True,True,True,0.772
3338,True,True,False,True,False,0.541
3339,True,False,True,False,False,0.463
3340,False,False,False,False,False,0.048
3341,True,False,False,True,True,0.616
3342,True,True,False,True,False,0.58
3343,False,False,False,True,False,0.496
3344,True,True,False,True,True,0.665
3345,True,True,False,True,True,0.711
3346,True,True,True,True,True,0.947
3347,True,False,True,False,False,0.435
3348,False,True,False,False,False,0.298
3349,False,False,True,False,False,0.27
3350,True,True,True,True,True,0.962
3351,True,False,True,True,True,0.916
3352,True,True,True,True,True,0.989
3353,True,False,False,True,False,0.538
3354,True,False,False,True,True,0.686
3355,True,False,False,False,False,0.131
3356,False,False,False,False,False,0.133
3357,True,True,True,False,False,0.584
3358,True,False,True,False,False,0.525
3359,True,False,False,True,False,0.591
3360,False,True,False,True,False,0.45
3361,True,False,True,False,False,0.355
3362,True,False,True,False,False,0.486
3363,False,True,False,False,False,0.296
3364,False,False,True,False,False,0.42
3365,False,False,True,False,False,0.438
3366,False,True,True,True,True,0.794
3367,True,False,True,True,True,0.899
3368,True,False,False,True,True,0.697
3369,True,True,False,True,True,0.749
3370,True,False,False,True,False,0.559
3371,True,False,True,False,False,0.491
3372,True,True,True,True,True,0.884
3373,False,True,True,False,False,0.309
3374,False,True,True,True,True,0.791
3375,False,False,True,False,False,0.358
3376,True,True,True,True,True,0.755
3377,False,False,True,False,False,0.4
3378,False,False,True,False,False,0.373
3379,False,False,False,False,False,0.226
3380,True,False,True,True,True,0.834
3381,False,False,True,True,True,0.683
3382,False,False,False,False,False,0.171
3383,True,False,True,False,False,0.581
3384,False,True,False,True,False,0.4
3385,False,True,False,False,False,0.234
3386,True,False,True,False,False,0.39
3387,False,False,False,True,False,0.457
3388,True,True,True,True,True,0.82
3389,False,False,False,False,False,0.047
3390,False,False,False,False,False,0.109
3391,False,True,True,False,False,0.485
3392,True,True,True,True,True,0.815
3393,False,False,True,False,False,0.381
3394,True,False,True,True,True,0.89
3395,True,True,True,True,True,0.852
3396,True,False,True,True,True,0.783
3397,False,True,False,True,True,0.647
3398,False,False,True,False,False,0.462
3399,False,False,True,False,False,0.361
3400,True,False,False,False,False,0.218
3401,True,False,False,False,False,0.157
3402,True,False,False,True,False,0.542
3403,False,True,False,False,False,0.108
3404,True,True,True,True,True,0.855
3405,False,False,True,False,False,0.417
3406,True,False,True,True,True,0.917
3407,True,False,False,True,False,0.556
3408,False,False,True,True,True,0.708
3409,False,False,False,False,False,0.161
3410,False,False,False,False,False,0.128
3411,True,True,False,True,True,0.668
3412,False,True,True,False,False,0.465
3413,False,True,False,True,True,0.626
3414,True,True,True,True,True,0.866
3415,True,False,True,False,False,0.415
3416,True,False,True,True,True,0.826
3417,False,False,True,False,False,0.376
3418,False,True,False,False,False,0.147
3419,False,False,False,False,False,0.056
3420,False,True,False,False,False,0.144
3421,False,False,True,True,False,0.586
3422,True,True,False,True,True,0.67
3423,True,False,True,True,True,0.871
3424,False,False,False,True,False,0.561
3425,False,False,False,False,False,0.137
3426,True,True,False,True,True,0.641
3427,True,False,True,False,False,0.443
3428,True,False,True,True,True,0.854
3429,True,False,False,False,False,0.171
3430,False,False,True,True,True,0.8
3431,True,False,False,True,True,0.6
3432,False,False,True,False,False,0.444
3433,True,False,False,True,False,0.457
3434,False,True,False,False,False,0.078
3435,True,False,True,False,False,0.479
3436,False,False,True,False,False,0.443
3437,False,True,False,False,False,0.247
3438,True,False,True,False,False,0.355
3439,False,True,True,False,False,0.382
3440,False,False,False,False,False,0.102
3441,False,False,False,True,False,0.513
3442,False,True,True,False,False,0.475
3443,True,False,True,True,True,0.71
3444,False,True,False,True,False,0.496
3445,True,False,True,True,True,0.902
3446,False,False,False,False,False,0.169
3447,False,True,False,False,False,0.145
3448,False,True,False,True,False,0.565
3449,False,True,False,False,False,0.286
3450,False,True,False,False,False,0.162
3451,False,True,False,False,False,0.3
3452,False,False,False,False,False,0.051
3453,True,False,False,False,False,0.142
3454,False,True,False,True,True,0.6
3455,True,True,False,False,False,0.299
3456,False,True,True,True,True,0.646
3457,True,False,True,True,True,0.905
3458,True,True,False,True,True,0.602
3459,False,True,True,False,False,0.366
3460,False,True,False,False,False,0.234
3461,False,True,False,True,False,0.435
3462,True,False,True,True,True,0.83
3463,True,False,True,True,True,0.908
3464,False,False,False,False,False,0.118
3465,False,False,False,False,False,0.092
3466,True,True,True,True,True,0.837
3467,False,False,True,True,True,0.744
3468,False,True,False,True,False,0.444
3469,True,False,True,False,False,0.472
3470,False,False,False,False,False,0.207
3471,True,False,False,True,True,0.654
3472,False,True,True,False,False,0.529
3473,False,False,True,False,False,0.449
3474,False,False,False,False,False,0.079
3475,False,False,True,True,True,0.776
3476,False,False,False,False,False,0.222
3477,True,False,True,True,True,0.828
3478,True,False,False,True,False,0.58
3479,False,False,False,False,False,0.133
3480,True,False,False,True,True,0.608
3481,True,False,True,False,False,0.457
3482,False,False,True,False,False,0.3
3483,True,True,False,True,True,0.647
3484,False,False,False,True,False,0.439
3485,True,True,True,True,True,0.843
3486,False,True,True,False,False,0.334
3487,True,False,False,True,True,0.694
3488,True,False,True,True,True,0.849
3489,False,False,False,False,False,0.05
3490,False,False,True,True,True,0.643
3491,False,True,False,False,False,0.237
3492,False,True,True,False,False,0.344
3493,True,True,False,True,True,0.633
3494,True,True,True,True,True,0.875
3495,False,False,False,False,False,0.026
3496,False,False,False,True,False,0.54
3497,False,False,False,True,False,0.521
3498,False,False,True,True,True,0.771
3499,True,False,False,True,False,0.529
3500,False,False,False,False,False,0.033
3501,False,False,True,False,False,0.428
3502,True,False,False,True,True,0.628
3503,True,True,True,True,True,0.871
3504,False,False,True,True,False,0.579
3505,True,False,True,True,True,0.868
3506,True,True,False,True,False,0.573
3507,True,False,True,False,False,0.583
3508,True,False,True,True,True,0.711
3509,False,True,False,False,False,0.217
3510,True,False,True,True,True,0.914
3511,True,True,True,True,True,0.997
3512,True,False,True,True,True,0.698
3513,True,False,False,True,True,0.659
3514,False,True,False,False,False,0.153
3515,True,True,True,True,True,0.939
3516,False,False,False,False,False,0.165
3517,True,False,False,True,False,0.463
3518,True,False,True,True,True,0.895
3519,False,False,False,False,False,0.225
3520,False,False,True,False,False,0.437
3521,False,False,True,True,True,0.746
3522,False,False,True,False,False,0.365
3523,False,True,True,True,True,0.71
3524,False,True,False,True,False,0.583
3525,True,False,False,False,False,0.141
3526,True,False,True,True,True,0.868
3527,False,True,False,False,False,0.085
3528,False,False,True,False,False,0.295
3529,False,False,False,False,False,0.196
3530,False,True,False,True,False,0.553
3531,True,True,False,True,False,0.573
3532,True,True,True,True,True,0.761
3533,True,False,False,False,False,0.211
3534,False,False,False,False,False,0.096
3535,True,True,True,True,True,0.797
3536,True,False,False,True,True,0.602
3537,False,False,True,False,False,0.438
3538,False,False,True,False,False,0.313
3539,True,True,False,True,True,0.705
3540,False,False,True,False,False,0.243
3541,True,True,True,True,True,0.839
3542,True,False,True,False,False,0.456
3543,False,True,False,False,False,0.157
3544,False,False,False,False,False,0.105
3545,True,False,False,False,False,0.151
3546,False,False,False,False,False,0.043
3547,True,True,True,True,True,0.798
3548,False,False,True,False,False,0.324
3549,True,True,False,True,False,0.54
3550,True,False,True,True,True,0.895
3551,True,False,False,False,False,0.141
3552,False,False,False,True,False,0.511
3553,False,False,True,True,True,0.642
3554,True,False,False,False,False,0.304
3555,False,False,False,True,False,0.437
3556,True,False,False,True,False,0.539
3557,False,True,False,False,False,0.26
3558,False,True,False,False,False,0.285
3559,True,False,False,True,True,0.693
3560,True,False,True,False,False,0.4
3561,True,False,False,True,True,0.66
3562,False,False,False,False,False,0.07
3563,False,False,True,True,True,0.765
3564,False,False,False,False,False,0.162
3565,True,True,True,True,True,0.785
3566,False,False,True,False,False,0.466
3567,False,False,False,True,False,0.529
3568,True,True,True,True,True,0.835
3569,True,True,True,True,True,0.825
3570,False,False,False,True,False,0.566
3571,False,True,False,False,False,0.253
3572,True,False,False,False,False,0.269
3573,True,True,True,False,True,0.622
3574,True,False,True,False,False,0.562
3575,False,True,True,True,True,0.643
3576,False,False,False,True,False,0.522
3577,True,False,True,True,True,0.703
3578,False,True,False,False,False,0.103
3579,True,False,False,True,True,0.644
3580,False,False,False,False,False,0.13
3581,True,False,True,True,True,0.847
3582,True,True,True,True,True,0.91
3583,True,True,False,True,True,0.772
3584,True,False,False,True,True,0.684
3585,False,True,False,False,False,0.098
3586,True,False,False,True,False,0.547
3587,False,False,True,True,False,0.557
3588,True,True,True,True,True,0.999
3589,False,False,False,False,False,0.175
3590,True,False,True,True,True,0.727
3591,False,True,False,False,False,0.104
3592,True,False,True,True,True,0.758
3593,True,False,True,True,True,0.797
3594,True,True,False,True,False,0.572
3595,False,False,True,False,False,0.241
3596,True,False,False,True,False,0.551
3597,False,False,False,False,False,0.185
3598,True,True,True,True,True,0.764
3599,True,True,False,True,True,0.646
3600,False,True,False,False,False,0.095
3601,False,True,False,False,False,0.104
3602,True,False,False,True,False,0.56
3603,False,True,True,True,True,0.836
3604,False,False,False,False,False,0.236
3605,True,True,False,False,False,0.398
3606,True,True,True,True,True,0.85
3607,True,False,False,False,False,0.274
3608,False,False,True,False,False,0.465
3609,False,False,True,False,False,0.252
3610,True,False,True,True,True,0.751
3611,False,False,False,False,False,0.239
3612,True,False,True,False,False,0.498
3613,False,True,False,False,False,0.241
3614,True,False,False,False,False,0.27
3615,True,False,True,False,False,0.357
3616,False,False,False,False,False,0.076
3617,False,True,False,False,False,0.265
3618,False,True,False,True,False,0.436
3619,True,True,True,False,False,0.425
3620,True,False,False,True,True,0.679
3621,False,True,False,False,False,0.085
3622,True,False,True,True,True,0.903
3623,False,True,True,True,True,0.67
3624,True,False,True,True,True,0.765
3625,False,False,True,False,False,0.256
3626,True,False,False,True,False,0.471
3627,True,False,True,True,True,0.708
3628,False,True,False,False,False,0.138
3629,True,True,True,True,True,0.873
3630,True,True,True,True,True,0.792
3631,False,False,True,True,True,0.714
3632,True,False,False,True,False,0.491
3633,True,True,True,True,True,0.943
3634,False,True,True,True,True,0.788
3635,True,True,True,True,True,0.754
3636,False,True,True,False,False,0.376
3637,True,False,True,True,True,0.854
3638,False,False,False,True,False,0.411
3639,False,True,True,True,True,0.705
3640,True,True,False,True,False,0.595
3641,False,True,False,True,False,0.519
3642,True,False,True,True,True,0.886
3643,True,False,False,True,False,0.494
3644,True,False,False,True,True,0.661
3645,False,False,True,True,True,0.637
3646,False,False,False,False,False,0.166
3647,True,True,False,True,True,0.631
3648,True,False,False,True,True,0.604
3649,False,True,True,False,False,0.382
3650,False,True,False,False,False,0.142
3651,True,False,True,False,False,0.396
3652,True,False,True,True,True,0.722
3653,True,True,False,True,True,0.755
3654,False,False,False,True,False,0.553
