Index,A,B,C,D,Label,Rank
3600,False,True,False,False,False,0.095
3601,False,True,False,False,False,0.10400000000000001
3602,True,False,False,True,False,0.56
3603,False,True,True,True,True,0.836
3604,False,False,False,False,False,0.23600000000000002
3605,True,True,False,False,False,0.39799999999999996
3606,True,True,True,True,True,0.85
3607,True,False,False,False,False,0.27399999999999997
3608,False,False,True,False,False,0.465
3609,False,False,True,False,False,0.252
3610,True,False,True,True,True,0.7509999999999999
3611,False,False,False,False,False,0.239
3612,True,False,True,False,False,0.498
3613,False,True,False,False,False,0.24100000000000002
3614,True,False,False,False,False,0.27
3615,True,False,True,False,False,0.35700000000000004
3616,False,False,False,False,False,0.076
3617,False,True,False,False,False,0.265
3618,False,True,False,True,False,0.436
3619,True,True,True,False,False,0.425
3620,True,False,False,True,True,0.679
3621,False,True,False,False,False,0.085
3622,True,False,True,True,True,0.903
3623,False,True,True,True,True,0.67
3624,True,False,True,True,True,0.765
3625,False,False,True,False,False,0.256
3626,True,False,False,True,False,0.47100000000000003
3627,True,False,True,True,True,0.708
3628,False,True,False,False,False,0.138
3629,True,True,True,True,True,0.873
3630,True,True,True,True,True,0.792
3631,False,False,True,True,True,0.7140000000000001
3632,True,False,False,True,False,0.491
3633,True,True,True,True,True,0.943
3634,False,True,True,True,True,0.7879999999999999
3635,True,True,True,True,True,0.754
3636,False,True,True,False,False,0.376
3637,True,False,True,True,True,0.8540000000000001
3638,False,False,False,True,False,0.41100000000000003
3639,False,True,True,True,True,0.705
3640,True,True,False,True,False,0.595
3641,False,True,False,True,False,0.519
3642,True,False,True,True,True,0.8859999999999999
3643,True,False,False,True,False,0.494
3644,True,False,False,True,True,0.6609999999999999
3645,False,False,True,True,True,0.637
3646,False,False,False,False,False,0.166
3648,True,False,False,True,True,0.604
3649,False,True,True,False,False,0.382
3650,False,True,False,False,False,0.142
3651,True,False,True,False,False,0.396
3652,True,False,True,True,True,0.722
3653,True,True,False,True,True,0.755
3655,True,True,False,True,True,0.647
3656,False,False,True,False,False,0.316
3657,False,True,False,True,False,0.521
3658,False,True,True,False,False,0.33799999999999997
3659,False,True,False,False,False,0.203
3660,True,True,True,False,False,0.513
3661,False,False,False,False,False,0.161
3662,False,False,True,True,True,0.624
3663,True,True,True,True,True,0.764
3664,False,True,False,True,False,0.406
3666,False,True,False,True,False,0.545
3667,False,False,True,False,False,0.43
3668,True,True,False,True,True,0.6559999999999999
3669,True,True,False,True,True,0.713
3670,True,True,True,True,True,0.794
3672,False,True,False,True,True,0.608
3673,True,False,False,True,False,0.483
3674,False,True,True,True,True,0.639
3675,False,False,False,False,False,0.057
3677,True,True,False,True,True,0.6509999999999999
3678,False,True,False,False,False,0.22699999999999998
3679,True,False,True,True,True,0.7509999999999999
3680,True,False,True,True,True,0.836
3681,False,False,False,False,False,0.182
3682,False,False,False,True,False,0.33899999999999997
3683,False,False,False,True,False,0.41600000000000004
3684,True,False,True,True,True,0.8290000000000001
3685,True,False,False,False,False,0.36700000000000005
3686,True,False,True,True,True,0.8540000000000001
3688,False,True,False,True,False,0.562
3689,True,False,True,True,True,0.82
3690,True,True,False,True,True,0.66
3691,False,True,False,False,False,0.27399999999999997
3692,True,True,True,True,True,0.777
3693,True,True,True,True,True,0.99
3694,True,False,True,True,True,0.899
3695,True,True,True,True,True,0.8270000000000001
3696,True,True,True,True,True,0.922
3698,True,False,True,True,True,0.698
3699,False,False,True,True,True,0.667
3701,False,True,False,True,True,0.601
3702,True,True,True,True,True,0.8859999999999999
3703,True,False,False,True,True,0.672
3704,True,False,True,True,True,0.815
3706,False,False,False,True,False,0.556
3707,True,False,True,True,True,0.7190000000000001
3708,False,False,True,True,True,0.7090000000000001
3710,True,True,True,False,True,0.618
3711,True,True,True,True,True,0.861
3712,False,True,False,False,False,0.136
3713,False,False,True,False,False,0.442
3714,False,False,False,False,False,0.001
3715,False,False,False,True,False,0.503
3716,True,False,True,True,True,0.9009999999999999
3717,True,False,True,True,True,0.7509999999999999
3718,True,False,False,True,True,0.695
3719,True,False,False,True,True,0.657
3720,True,True,True,True,True,0.983
3721,False,False,False,False,False,0.244
3722,True,False,True,True,True,0.726
3723,False,False,False,True,False,0.478
3724,False,True,True,False,False,0.46399999999999997
3725,True,False,True,True,True,0.8909999999999999
3726,False,False,True,True,True,0.746
3727,False,True,False,False,False,0.256
3728,False,False,True,False,False,0.305
3730,True,False,False,True,True,0.644
3731,True,False,True,True,True,0.7909999999999999
3732,False,False,False,True,False,0.521
3734,True,True,False,True,True,0.645
3735,True,False,False,True,True,0.6920000000000001
3736,False,True,False,True,False,0.418
3738,False,True,False,True,False,0.55
3739,True,False,True,False,False,0.36
3740,True,False,True,False,False,0.466
3741,False,False,True,False,False,0.413
3742,False,False,True,True,True,0.607
3743,False,True,False,False,False,0.31
3744,False,True,True,False,False,0.509
3745,False,False,False,False,False,0.003
3746,False,True,True,False,False,0.317
3747,True,True,True,True,True,0.9420000000000001
3749,True,True,False,True,True,0.626
3750,True,False,True,True,True,0.7340000000000001
3751,True,False,True,False,False,0.377
3752,False,True,False,False,False,0.127
3753,False,False,True,True,True,0.6579999999999999
3754,False,True,False,True,True,0.649
3755,True,False,True,True,True,0.807
3756,True,True,False,True,True,0.679
3757,False,False,True,False,False,0.397
3758,True,True,True,True,True,0.872
3759,False,True,True,True,True,0.7829999999999999
3760,False,False,True,False,False,0.373
3761,True,True,True,True,True,0.873
3762,False,False,True,True,True,0.647
3763,True,False,False,True,False,0.5329999999999999
3764,False,True,True,False,False,0.39299999999999996
3765,True,False,True,False,False,0.42700000000000005
3766,False,True,False,False,False,0.257
3767,True,False,True,False,False,0.515
3768,False,False,True,False,False,0.401
3769,False,False,False,False,False,0.07
3770,True,False,True,True,True,0.735
3771,False,False,False,False,False,0.006999999999999999
3772,False,True,False,True,False,0.534
3773,True,False,True,True,True,0.9109999999999999
3774,True,False,False,False,False,0.265
3775,True,False,True,False,False,0.547
3776,True,False,False,True,False,0.518
3777,False,True,False,False,False,0.306
3778,True,False,True,True,True,0.924
3779,False,True,False,True,False,0.436
3780,True,False,True,True,True,0.7120000000000001
3781,False,True,True,True,True,0.732
3782,False,True,False,False,False,0.251
3783,False,False,True,False,False,0.247
3784,False,False,True,True,False,0.552
3785,True,True,True,True,True,0.755
3786,False,False,False,True,False,0.442
3788,False,True,False,True,True,0.611
3789,False,True,False,False,False,0.09
3790,False,False,False,False,False,0.061
3792,True,False,True,True,True,0.6809999999999999
3793,True,False,True,True,True,0.871
3794,False,False,True,False,False,0.337
3795,False,False,False,True,False,0.513
3797,True,False,True,False,False,0.598
3799,False,True,False,True,False,0.5820000000000001
3800,True,False,True,True,True,0.843
3802,False,False,True,True,False,0.593
3803,False,True,True,True,True,0.816
3804,False,False,True,True,True,0.7609999999999999
3805,False,True,False,True,False,0.534
3806,False,True,True,True,True,0.705
3807,False,False,True,True,True,0.725
3808,True,False,False,False,False,0.196
3810,True,False,True,True,True,0.696
3811,True,True,False,False,False,0.27399999999999997
3812,False,True,False,True,True,0.642
3813,False,True,True,False,False,0.36700000000000005
3814,False,True,True,True,True,0.82
3815,True,True,True,True,True,0.807
3816,False,False,False,True,False,0.445
3817,True,False,True,False,False,0.387
3818,False,False,True,True,False,0.5589999999999999
3819,False,True,False,False,False,0.09
3820,False,False,True,False,False,0.397
3821,True,False,True,True,True,0.715
3822,True,False,True,True,True,0.8859999999999999
3823,False,True,False,False,False,0.24600000000000002
3824,False,True,False,False,False,0.114
3825,False,False,False,False,False,0.064
3826,True,True,True,True,True,0.9109999999999999
3827,False,False,False,True,False,0.491
3828,False,True,True,False,False,0.311
3829,False,True,False,True,True,0.649
3830,True,False,False,False,False,0.298
3831,True,True,True,True,True,0.841
3832,False,False,False,True,False,0.469
3834,True,False,True,True,True,0.7
3835,False,False,False,False,False,0.243
3836,True,False,False,False,False,0.36700000000000005
3837,True,True,True,True,True,0.836
3838,True,True,False,True,True,0.741
3839,False,False,True,False,False,0.331
3841,True,False,False,True,True,0.638
3842,True,False,True,False,False,0.391
3843,False,True,False,True,False,0.469
3844,False,False,False,False,False,0.163
3845,False,False,True,False,False,0.358
3846,False,False,False,True,False,0.496
3847,False,False,False,False,False,0.086
3848,True,True,False,False,False,0.444
3849,True,True,True,True,True,0.902
3850,True,False,True,False,False,0.426
3851,False,False,True,False,False,0.251
3852,False,False,True,True,True,0.648
3853,False,False,False,True,False,0.496
3854,False,False,True,False,False,0.264
3856,True,True,False,True,True,0.623
3857,False,True,False,False,False,0.235
3858,True,False,True,True,True,0.8490000000000001
3859,False,True,False,False,False,0.205
3860,False,False,False,True,False,0.494
3861,False,False,False,True,False,0.336
3862,True,True,True,True,True,0.853
3863,False,False,False,False,False,0.10099999999999999
3864,True,True,True,True,True,0.902
3865,False,False,False,False,False,0.13
3866,True,False,True,False,False,0.575
3868,True,True,True,False,True,0.601
3869,True,False,False,True,False,0.514
3870,False,True,False,True,False,0.435
3871,False,True,False,False,False,0.133
3872,False,False,True,True,True,0.738
3873,True,False,True,False,False,0.376
3874,True,False,False,True,False,0.5329999999999999
3875,False,True,False,False,False,0.151
3876,False,False,False,True,False,0.405
3878,True,False,True,True,True,0.7040000000000001
3880,True,False,True,True,True,0.6890000000000001
3881,False,False,True,True,True,0.6759999999999999
3882,True,False,True,True,True,0.8009999999999999
3884,True,False,False,True,False,0.596
3885,False,False,False,False,False,0.184
3886,True,False,True,False,False,0.413
3887,False,False,False,True,False,0.406
3888,True,True,True,True,True,0.9590000000000001
3889,True,False,True,True,True,0.852
3890,True,False,False,True,False,0.46399999999999997
3891,True,True,False,True,False,0.59
3892,True,False,False,True,False,0.5479999999999999
3893,True,True,True,True,True,0.86
3894,False,True,False,False,False,0.239
3895,False,False,True,True,False,0.561
3896,False,False,False,True,False,0.462
3897,False,False,False,False,False,0.128
3898,True,True,True,True,True,0.987
3899,True,False,True,True,True,0.878
3900,True,True,True,True,True,0.929
3901,True,True,True,True,True,0.882
3902,False,False,True,False,False,0.413
3903,False,False,True,False,False,0.317
3904,True,False,True,False,False,0.455
3905,True,True,True,True,True,0.991
3906,False,True,False,False,False,0.10300000000000001
3907,True,True,True,True,True,0.8759999999999999
3908,False,True,False,True,False,0.506
3909,True,False,False,False,False,0.3
3910,False,True,True,False,False,0.44
3911,True,False,False,True,False,0.53
3912,True,True,False,False,False,0.312
3913,False,False,True,True,True,0.718
3914,True,True,True,True,True,0.9440000000000001
3915,False,False,False,False,False,0.131
3916,False,True,False,False,False,0.183
3917,False,False,True,False,False,0.415
3918,True,False,False,True,False,0.579
3919,True,False,False,True,False,0.5710000000000001
3920,True,True,True,True,True,0.8859999999999999
3921,True,False,True,True,True,0.7759999999999999
3922,False,True,True,True,True,0.68
3923,False,False,False,True,False,0.40399999999999997
3925,True,True,False,True,True,0.6509999999999999
3926,True,True,False,True,False,0.541
3927,True,False,True,True,True,0.7979999999999999
3928,False,False,True,False,False,0.285
3929,True,False,True,True,True,0.772
3930,False,False,False,True,False,0.44
3931,True,True,True,True,True,0.956
3932,True,False,False,True,False,0.507
3933,True,True,True,False,False,0.515
3934,True,False,False,True,False,0.507
3935,True,False,True,False,False,0.442
3936,False,False,True,False,False,0.24
3937,True,True,False,True,True,0.7170000000000001
3938,True,False,True,True,True,0.789
3939,False,False,True,True,True,0.608
